Municipio,Lavoura temporária,Ano,Valor
3504107,Mandioca,2014,368
3504107,Melancia,1995,-
3504107,Melancia,2014,-
3504107,Melão,1995,-
3504107,Melão,2014,-
3504107,Milho (em grão),1995,110
3504107,Milho (em grão),2014,2673
3504107,Rami (fibra),1995,-
3504107,Rami (fibra),2014,-
3504107,Soja (em grão),1995,-
3504107,Soja (em grão),2014,59
3504107,Sorgo (em grão),1995,-
3504107,Sorgo (em grão),2014,-
3504107,Tomate,1995,157
3504107,Tomate,2014,262
3504107,Trigo (em grão),1995,-
3504107,Trigo (em grão),2014,-
3504107,Triticale (em grão),1995,-
3504107,Triticale (em grão),2014,-
3504206,Abacaxi,1995,-
3504206,Abacaxi,2014,288
3504206,Algodão herbáceo (em caroço),1995,228
3504206,Algodão herbáceo (em caroço),2014,-
3504206,Alho,1995,-
3504206,Alho,2014,-
3504206,Amendoim (em casca),1995,-
3504206,Amendoim (em casca),2014,-
3504206,Arroz (em casca),1995,41
3504206,Arroz (em casca),2014,-
3504206,Aveia (em grão),1995,-
3504206,Aveia (em grão),2014,-
3504206,Batata-doce,1995,-
3504206,Batata-doce,2014,-
3504206,Batata-inglesa,1995,-
3504206,Batata-inglesa,2014,-
3504206,Cana-de-açúcar,1995,601
3504206,Cana-de-açúcar,2014,19422
3504206,Cebola,1995,-
3504206,Cebola,2014,-
3504206,Centeio (em grão),1995,-
3504206,Centeio (em grão),2014,-
3504206,Cevada (em grão),1995,-
3504206,Cevada (em grão),2014,-
3504206,Ervilha (em grão),1995,-
3504206,Ervilha (em grão),2014,-
3504206,Fava (em grão),1995,-
3504206,Fava (em grão),2014,-
3504206,Feijão (em grão),1995,24
3504206,Feijão (em grão),2014,-
3504206,Fumo (em folha),1995,-
3504206,Fumo (em folha),2014,-
3504206,Girassol (em grão),1995,-
3504206,Girassol (em grão),2014,-
3504206,Juta (fibra),1995,-
3504206,Juta (fibra),2014,-
3504206,Linho (semente),1995,-
3504206,Linho (semente),2014,-
3504206,Malva (fibra),1995,-
3504206,Malva (fibra),2014,-
3504206,Mamona (baga),1995,-
3504206,Mamona (baga),2014,-
3504206,Mandioca,1995,-
3504206,Mandioca,2014,-
3504206,Melancia,1995,-
3504206,Melancia,2014,36
3504206,Melão,1995,-
3504206,Melão,2014,-
3504206,Milho (em grão),1995,376
3504206,Milho (em grão),2014,803
3504206,Rami (fibra),1995,-
3504206,Rami (fibra),2014,-
3504206,Soja (em grão),1995,-
3504206,Soja (em grão),2014,-
3504206,Sorgo (em grão),1995,-
3504206,Sorgo (em grão),2014,14
3504206,Tomate,1995,-
3504206,Tomate,2014,-
3504206,Trigo (em grão),1995,-
3504206,Trigo (em grão),2014,-
3504206,Triticale (em grão),1995,-
3504206,Triticale (em grão),2014,-
3504305,Abacaxi,1995,527
3504305,Abacaxi,2014,3756
3504305,Algodão herbáceo (em caroço),1995,-
3504305,Algodão herbáceo (em caroço),2014,-
3504305,Alho,1995,-
3504305,Alho,2014,-
3504305,Amendoim (em casca),1995,52
3504305,Amendoim (em casca),2014,-
3504305,Arroz (em casca),1995,31
3504305,Arroz (em casca),2014,-
3504305,Aveia (em grão),1995,-
3504305,Aveia (em grão),2014,-
3504305,Batata-doce,1995,-
3504305,Batata-doce,2014,-
3504305,Batata-inglesa,1995,-
3504305,Batata-inglesa,2014,-
3504305,Cana-de-açúcar,1995,782
3504305,Cana-de-açúcar,2014,3553
3504305,Cebola,1995,-
3504305,Cebola,2014,-
3504305,Centeio (em grão),1995,-
3504305,Centeio (em grão),2014,-
3504305,Cevada (em grão),1995,-
3504305,Cevada (em grão),2014,-
3504305,Ervilha (em grão),1995,-
3504305,Ervilha (em grão),2014,-
3504305,Fava (em grão),1995,-
3504305,Fava (em grão),2014,-
3504305,Feijão (em grão),1995,19
3504305,Feijão (em grão),2014,-
3504305,Fumo (em folha),1995,-
3504305,Fumo (em folha),2014,-
3504305,Girassol (em grão),1995,-
3504305,Girassol (em grão),2014,-
3504305,Juta (fibra),1995,-
3504305,Juta (fibra),2014,-
3504305,Linho (semente),1995,-
3504305,Linho (semente),2014,-
3504305,Malva (fibra),1995,-
3504305,Malva (fibra),2014,-
3504305,Mamona (baga),1995,-
3504305,Mamona (baga),2014,-
3504305,Mandioca,1995,2814
3504305,Mandioca,2014,157
3504305,Melancia,1995,44
3504305,Melancia,2014,-
3504305,Melão,1995,-
3504305,Melão,2014,-
3504305,Milho (em grão),1995,181
3504305,Milho (em grão),2014,349
3504305,Rami (fibra),1995,-
3504305,Rami (fibra),2014,-
3504305,Soja (em grão),1995,-
3504305,Soja (em grão),2014,-
3504305,Sorgo (em grão),1995,-
3504305,Sorgo (em grão),2014,-
3504305,Tomate,1995,-
3504305,Tomate,2014,-
3504305,Trigo (em grão),1995,-
3504305,Trigo (em grão),2014,-
3504305,Triticale (em grão),1995,-
3504305,Triticale (em grão),2014,-
3504404,Abacaxi,1995,-
3504404,Abacaxi,2014,-
3504404,Algodão herbáceo (em caroço),1995,-
3504404,Algodão herbáceo (em caroço),2014,-
3504404,Alho,1995,-
3504404,Alho,2014,-
3504404,Amendoim (em casca),1995,22
3504404,Amendoim (em casca),2014,-
3504404,Arroz (em casca),1995,47
3504404,Arroz (em casca),2014,-
3504404,Aveia (em grão),1995,-
3504404,Aveia (em grão),2014,-
3504404,Batata-doce,1995,-
3504404,Batata-doce,2014,-
3504404,Batata-inglesa,1995,-
3504404,Batata-inglesa,2014,-
3504404,Cana-de-açúcar,1995,6424
3504404,Cana-de-açúcar,2014,66135
3504404,Cebola,1995,-
3504404,Cebola,2014,-
3504404,Centeio (em grão),1995,-
3504404,Centeio (em grão),2014,-
3504404,Cevada (em grão),1995,-
3504404,Cevada (em grão),2014,-
3504404,Ervilha (em grão),1995,-
3504404,Ervilha (em grão),2014,-
3504404,Fava (em grão),1995,-
3504404,Fava (em grão),2014,-
3504404,Feijão (em grão),1995,19
3504404,Feijão (em grão),2014,-
3504404,Fumo (em folha),1995,-
3504404,Fumo (em folha),2014,-
3504404,Girassol (em grão),1995,-
3504404,Girassol (em grão),2014,-
3504404,Juta (fibra),1995,-
3504404,Juta (fibra),2014,-
3504404,Linho (semente),1995,-
3504404,Linho (semente),2014,-
3504404,Malva (fibra),1995,-
3504404,Malva (fibra),2014,-
3504404,Mamona (baga),1995,-
3504404,Mamona (baga),2014,-
3504404,Mandioca,1995,-
3504404,Mandioca,2014,-
3504404,Melancia,1995,-
3504404,Melancia,2014,-
3504404,Melão,1995,-
3504404,Melão,2014,-
3504404,Milho (em grão),1995,239
3504404,Milho (em grão),2014,-
3504404,Rami (fibra),1995,-
3504404,Rami (fibra),2014,-
3504404,Soja (em grão),1995,-
3504404,Soja (em grão),2014,-
3504404,Sorgo (em grão),1995,-
3504404,Sorgo (em grão),2014,-
3504404,Tomate,1995,-
3504404,Tomate,2014,-
3504404,Trigo (em grão),1995,-
3504404,Trigo (em grão),2014,-
3504404,Triticale (em grão),1995,-
3504404,Triticale (em grão),2014,-
3504503,Abacaxi,1995,-
3504503,Abacaxi,2014,-
3504503,Algodão herbáceo (em caroço),1995,-
3504503,Algodão herbáceo (em caroço),2014,-
3504503,Alho,1995,-
3504503,Alho,2014,-
3504503,Amendoim (em casca),1995,-
3504503,Amendoim (em casca),2014,-
3504503,Arroz (em casca),1995,150
3504503,Arroz (em casca),2014,186
3504503,Aveia (em grão),1995,-
3504503,Aveia (em grão),2014,-
3504503,Batata-doce,1995,-
3504503,Batata-doce,2014,-
3504503,Batata-inglesa,1995,-
3504503,Batata-inglesa,2014,-
3504503,Cana-de-açúcar,1995,4202
3504503,Cana-de-açúcar,2014,42000
3504503,Cebola,1995,-
3504503,Cebola,2014,-
3504503,Centeio (em grão),1995,-
3504503,Centeio (em grão),2014,-
3504503,Cevada (em grão),1995,-
3504503,Cevada (em grão),2014,-
3504503,Ervilha (em grão),1995,-
3504503,Ervilha (em grão),2014,-
3504503,Fava (em grão),1995,-
3504503,Fava (em grão),2014,-
3504503,Feijão (em grão),1995,377
3504503,Feijão (em grão),2014,4059
3504503,Fumo (em folha),1995,-
3504503,Fumo (em folha),2014,-
3504503,Girassol (em grão),1995,-
3504503,Girassol (em grão),2014,-
3504503,Juta (fibra),1995,-
3504503,Juta (fibra),2014,-
3504503,Linho (semente),1995,-
3504503,Linho (semente),2014,-
3504503,Malva (fibra),1995,-
3504503,Malva (fibra),2014,-
3504503,Mamona (baga),1995,-
3504503,Mamona (baga),2014,-
3504503,Mandioca,1995,-
3504503,Mandioca,2014,2264
3504503,Melancia,1995,-
3504503,Melancia,2014,-
3504503,Melão,1995,-
3504503,Melão,2014,-
3504503,Milho (em grão),1995,2444
3504503,Milho (em grão),2014,8775
3504503,Rami (fibra),1995,-
3504503,Rami (fibra),2014,-
3504503,Soja (em grão),1995,44
3504503,Soja (em grão),2014,9156
3504503,Sorgo (em grão),1995,-
3504503,Sorgo (em grão),2014,-
3504503,Tomate,1995,-
3504503,Tomate,2014,-
3504503,Trigo (em grão),1995,-
3504503,Trigo (em grão),2014,-
3504503,Triticale (em grão),1995,-
3504503,Triticale (em grão),2014,270
3504602,Abacaxi,1995,-
3504602,Abacaxi,2014,-
3504602,Algodão herbáceo (em caroço),1995,-
3504602,Algodão herbáceo (em caroço),2014,-
3504602,Alho,1995,-
3504602,Alho,2014,-
3504602,Amendoim (em casca),1995,-
3504602,Amendoim (em casca),2014,684
3504602,Arroz (em casca),1995,29
3504602,Arroz (em casca),2014,-
3504602,Aveia (em grão),1995,-
3504602,Aveia (em grão),2014,-
3504602,Batata-doce,1995,-
3504602,Batata-doce,2014,-
3504602,Batata-inglesa,1995,-
3504602,Batata-inglesa,2014,-
3504602,Cana-de-açúcar,1995,-
3504602,Cana-de-açúcar,2014,9627
3504602,Cebola,1995,-
3504602,Cebola,2014,-
3504602,Centeio (em grão),1995,-
3504602,Centeio (em grão),2014,-
3504602,Cevada (em grão),1995,-
3504602,Cevada (em grão),2014,-
3504602,Ervilha (em grão),1995,-
3504602,Ervilha (em grão),2014,-
3504602,Fava (em grão),1995,-
3504602,Fava (em grão),2014,-
3504602,Feijão (em grão),1995,7
3504602,Feijão (em grão),2014,176
3504602,Fumo (em folha),1995,-
3504602,Fumo (em folha),2014,-
3504602,Girassol (em grão),1995,-
3504602,Girassol (em grão),2014,-
3504602,Juta (fibra),1995,-
3504602,Juta (fibra),2014,-
3504602,Linho (semente),1995,-
3504602,Linho (semente),2014,-
3504602,Malva (fibra),1995,-
3504602,Malva (fibra),2014,-
3504602,Mamona (baga),1995,-
3504602,Mamona (baga),2014,-
3504602,Mandioca,1995,105
3504602,Mandioca,2014,324
3504602,Melancia,1995,-
3504602,Melancia,2014,-
3504602,Melão,1995,-
3504602,Melão,2014,-
3504602,Milho (em grão),1995,133
3504602,Milho (em grão),2014,665
3504602,Rami (fibra),1995,-
3504602,Rami (fibra),2014,-
3504602,Soja (em grão),1995,-
3504602,Soja (em grão),2014,246
3504602,Sorgo (em grão),1995,-
3504602,Sorgo (em grão),2014,73
3504602,Tomate,1995,-
3504602,Tomate,2014,-
3504602,Trigo (em grão),1995,-
3504602,Trigo (em grão),2014,-
3504602,Triticale (em grão),1995,-
3504602,Triticale (em grão),2014,-
3504701,Abacaxi,1995,-
3504701,Abacaxi,2014,-
3504701,Algodão herbáceo (em caroço),1995,-
3504701,Algodão herbáceo (em caroço),2014,-
3504701,Alho,1995,-
3504701,Alho,2014,-
3504701,Amendoim (em casca),1995,-
3504701,Amendoim (em casca),2014,-
3504701,Arroz (em casca),1995,5
3504701,Arroz (em casca),2014,-
3504701,Aveia (em grão),1995,-
3504701,Aveia (em grão),2014,-
3504701,Batata-doce,1995,-
3504701,Batata-doce,2014,-
3504701,Batata-inglesa,1995,-
3504701,Batata-inglesa,2014,-
3504701,Cana-de-açúcar,1995,-
3504701,Cana-de-açúcar,2014,13459
3504701,Cebola,1995,-
3504701,Cebola,2014,-
3504701,Centeio (em grão),1995,-
3504701,Centeio (em grão),2014,-
3504701,Cevada (em grão),1995,-
3504701,Cevada (em grão),2014,-
3504701,Ervilha (em grão),1995,-
3504701,Ervilha (em grão),2014,-
3504701,Fava (em grão),1995,-
3504701,Fava (em grão),2014,-
3504701,Feijão (em grão),1995,7
3504701,Feijão (em grão),2014,-
3504701,Fumo (em folha),1995,-
3504701,Fumo (em folha),2014,-
3504701,Girassol (em grão),1995,-
3504701,Girassol (em grão),2014,-
3504701,Juta (fibra),1995,-
3504701,Juta (fibra),2014,-
3504701,Linho (semente),1995,-
3504701,Linho (semente),2014,-
3504701,Malva (fibra),1995,-
3504701,Malva (fibra),2014,-
3504701,Mamona (baga),1995,-
3504701,Mamona (baga),2014,-
3504701,Mandioca,1995,-
3504701,Mandioca,2014,-
3504701,Melancia,1995,-
3504701,Melancia,2014,405
3504701,Melão,1995,-
3504701,Melão,2014,-
3504701,Milho (em grão),1995,64
3504701,Milho (em grão),2014,18
3504701,Rami (fibra),1995,-
3504701,Rami (fibra),2014,-
3504701,Soja (em grão),1995,-
3504701,Soja (em grão),2014,-
3504701,Sorgo (em grão),1995,-
3504701,Sorgo (em grão),2014,-
3504701,Tomate,1995,-
3504701,Tomate,2014,810
3504701,Trigo (em grão),1995,-
3504701,Trigo (em grão),2014,-
3504701,Triticale (em grão),1995,-
3504701,Triticale (em grão),2014,-
3504800,Abacaxi,1995,-
3504800,Abacaxi,2014,-
3504800,Algodão herbáceo (em caroço),1995,-
3504800,Algodão herbáceo (em caroço),2014,-
3504800,Alho,1995,-
3504800,Alho,2014,-
3504800,Amendoim (em casca),1995,10
3504800,Amendoim (em casca),2014,1238
3504800,Arroz (em casca),1995,45
3504800,Arroz (em casca),2014,-
3504800,Aveia (em grão),1995,-
3504800,Aveia (em grão),2014,-
3504800,Batata-doce,1995,-
3504800,Batata-doce,2014,-
3504800,Batata-inglesa,1995,-
3504800,Batata-inglesa,2014,-
3504800,Cana-de-açúcar,1995,84
3504800,Cana-de-açúcar,2014,24211
3504800,Cebola,1995,-
3504800,Cebola,2014,-
3504800,Centeio (em grão),1995,-
3504800,Centeio (em grão),2014,-
3504800,Cevada (em grão),1995,-
3504800,Cevada (em grão),2014,-
3504800,Ervilha (em grão),1995,-
3504800,Ervilha (em grão),2014,-
3504800,Fava (em grão),1995,-
3504800,Fava (em grão),2014,-
3504800,Feijão (em grão),1995,4
3504800,Feijão (em grão),2014,-
3504800,Fumo (em folha),1995,-
3504800,Fumo (em folha),2014,-
3504800,Girassol (em grão),1995,-
3504800,Girassol (em grão),2014,-
3504800,Juta (fibra),1995,-
3504800,Juta (fibra),2014,-
3504800,Linho (semente),1995,-
3504800,Linho (semente),2014,-
3504800,Malva (fibra),1995,-
3504800,Malva (fibra),2014,-
3504800,Mamona (baga),1995,-
3504800,Mamona (baga),2014,-
3504800,Mandioca,1995,-
3504800,Mandioca,2014,22
3504800,Melancia,1995,-
3504800,Melancia,2014,-
3504800,Melão,1995,-
3504800,Melão,2014,-
3504800,Milho (em grão),1995,66
3504800,Milho (em grão),2014,182
3504800,Rami (fibra),1995,-
3504800,Rami (fibra),2014,-
3504800,Soja (em grão),1995,-
3504800,Soja (em grão),2014,180
3504800,Sorgo (em grão),1995,-
3504800,Sorgo (em grão),2014,-
3504800,Tomate,1995,-
3504800,Tomate,2014,-
3504800,Trigo (em grão),1995,-
3504800,Trigo (em grão),2014,-
3504800,Triticale (em grão),1995,-
3504800,Triticale (em grão),2014,-
3504909,Abacaxi,1995,-
3504909,Abacaxi,2014,-
3504909,Algodão herbáceo (em caroço),1995,-
3504909,Algodão herbáceo (em caroço),2014,-
3504909,Alho,1995,-
3504909,Alho,2014,-
3504909,Amendoim (em casca),1995,-
3504909,Amendoim (em casca),2014,-
3504909,Arroz (em casca),1995,1
3504909,Arroz (em casca),2014,-
3504909,Aveia (em grão),1995,-
3504909,Aveia (em grão),2014,-
3504909,Batata-doce,1995,-
3504909,Batata-doce,2014,-
3504909,Batata-inglesa,1995,-
3504909,Batata-inglesa,2014,-
3504909,Cana-de-açúcar,1995,2
3504909,Cana-de-açúcar,2014,455
3504909,Cebola,1995,-
3504909,Cebola,2014,-
3504909,Centeio (em grão),1995,-
3504909,Centeio (em grão),2014,-
3504909,Cevada (em grão),1995,-
3504909,Cevada (em grão),2014,-
3504909,Ervilha (em grão),1995,-
3504909,Ervilha (em grão),2014,-
3504909,Fava (em grão),1995,-
3504909,Fava (em grão),2014,-
3504909,Feijão (em grão),1995,11
3504909,Feijão (em grão),2014,83
3504909,Fumo (em folha),1995,-
3504909,Fumo (em folha),2014,-
3504909,Girassol (em grão),1995,-
3504909,Girassol (em grão),2014,-
3504909,Juta (fibra),1995,-
3504909,Juta (fibra),2014,-
3504909,Linho (semente),1995,-
3504909,Linho (semente),2014,-
3504909,Malva (fibra),1995,-
3504909,Malva (fibra),2014,-
3504909,Mamona (baga),1995,-
3504909,Mamona (baga),2014,-
3504909,Mandioca,1995,53
3504909,Mandioca,2014,-
3504909,Melancia,1995,-
3504909,Melancia,2014,-
3504909,Melão,1995,-
3504909,Melão,2014,-
3504909,Milho (em grão),1995,32
3504909,Milho (em grão),2014,388
3504909,Rami (fibra),1995,-
3504909,Rami (fibra),2014,-
3504909,Soja (em grão),1995,-
3504909,Soja (em grão),2014,-
3504909,Sorgo (em grão),1995,-
3504909,Sorgo (em grão),2014,-
3504909,Tomate,1995,-
3504909,Tomate,2014,-
3504909,Trigo (em grão),1995,-
3504909,Trigo (em grão),2014,-
3504909,Triticale (em grão),1995,-
3504909,Triticale (em grão),2014,-
3505005,Abacaxi,1995,-
3505005,Abacaxi,2014,-
3505005,Algodão herbáceo (em caroço),1995,-
3505005,Algodão herbáceo (em caroço),2014,-
3505005,Alho,1995,-
3505005,Alho,2014,-
3505005,Amendoim (em casca),1995,-
3505005,Amendoim (em casca),2014,-
3505005,Arroz (em casca),1995,14
3505005,Arroz (em casca),2014,-
3505005,Aveia (em grão),1995,-
3505005,Aveia (em grão),2014,-
3505005,Batata-doce,1995,-
3505005,Batata-doce,2014,-
3505005,Batata-inglesa,1995,-
3505005,Batata-inglesa,2014,-
3505005,Cana-de-açúcar,1995,-
3505005,Cana-de-açúcar,2014,-
3505005,Cebola,1995,-
3505005,Cebola,2014,-
3505005,Centeio (em grão),1995,-
3505005,Centeio (em grão),2014,-
3505005,Cevada (em grão),1995,-
3505005,Cevada (em grão),2014,-
3505005,Ervilha (em grão),1995,-
3505005,Ervilha (em grão),2014,-
3505005,Fava (em grão),1995,-
3505005,Fava (em grão),2014,-
3505005,Feijão (em grão),1995,126
3505005,Feijão (em grão),2014,1968
3505005,Fumo (em folha),1995,-
3505005,Fumo (em folha),2014,-
3505005,Girassol (em grão),1995,-
3505005,Girassol (em grão),2014,-
3505005,Juta (fibra),1995,-
3505005,Juta (fibra),2014,-
3505005,Linho (semente),1995,-
3505005,Linho (semente),2014,-
3505005,Malva (fibra),1995,-
3505005,Malva (fibra),2014,-
3505005,Mamona (baga),1995,-
3505005,Mamona (baga),2014,-
3505005,Mandioca,1995,-
3505005,Mandioca,2014,-
3505005,Melancia,1995,-
3505005,Melancia,2014,-
3505005,Melão,1995,-
3505005,Melão,2014,-
3505005,Milho (em grão),1995,46
3505005,Milho (em grão),2014,2705
3505005,Rami (fibra),1995,-
3505005,Rami (fibra),2014,-
3505005,Soja (em grão),1995,-
3505005,Soja (em grão),2014,6265
3505005,Sorgo (em grão),1995,-
3505005,Sorgo (em grão),2014,10
3505005,Tomate,1995,-
3505005,Tomate,2014,6720
3505005,Trigo (em grão),1995,-
3505005,Trigo (em grão),2014,-
3505005,Triticale (em grão),1995,-
3505005,Triticale (em grão),2014,-
3505104,Abacaxi,1995,-
3505104,Abacaxi,2014,-
3505104,Algodão herbáceo (em caroço),1995,27
3505104,Algodão herbáceo (em caroço),2014,-
3505104,Alho,1995,-
3505104,Alho,2014,-
3505104,Amendoim (em casca),1995,34
3505104,Amendoim (em casca),2014,429
3505104,Arroz (em casca),1995,31
3505104,Arroz (em casca),2014,-
3505104,Aveia (em grão),1995,-
3505104,Aveia (em grão),2014,-
3505104,Batata-doce,1995,-
3505104,Batata-doce,2014,52
3505104,Batata-inglesa,1995,-
3505104,Batata-inglesa,2014,-
3505104,Cana-de-açúcar,1995,1058
3505104,Cana-de-açúcar,2014,37791
3505104,Cebola,1995,-
3505104,Cebola,2014,-
3505104,Centeio (em grão),1995,-
3505104,Centeio (em grão),2014,-
3505104,Cevada (em grão),1995,-
3505104,Cevada (em grão),2014,-
3505104,Ervilha (em grão),1995,-
3505104,Ervilha (em grão),2014,-
3505104,Fava (em grão),1995,-
3505104,Fava (em grão),2014,-
3505104,Feijão (em grão),1995,38
3505104,Feijão (em grão),2014,-
3505104,Fumo (em folha),1995,-
3505104,Fumo (em folha),2014,-
3505104,Girassol (em grão),1995,-
3505104,Girassol (em grão),2014,-
3505104,Juta (fibra),1995,-
3505104,Juta (fibra),2014,-
3505104,Linho (semente),1995,-
3505104,Linho (semente),2014,-
3505104,Malva (fibra),1995,-
3505104,Malva (fibra),2014,-
3505104,Mamona (baga),1995,-
3505104,Mamona (baga),2014,-
3505104,Mandioca,1995,263
3505104,Mandioca,2014,-
3505104,Melancia,1995,302
3505104,Melancia,2014,-
3505104,Melão,1995,-
3505104,Melão,2014,-
3505104,Milho (em grão),1995,697
3505104,Milho (em grão),2014,147
3505104,Rami (fibra),1995,-
3505104,Rami (fibra),2014,-
3505104,Soja (em grão),1995,36
3505104,Soja (em grão),2014,300
3505104,Sorgo (em grão),1995,-
3505104,Sorgo (em grão),2014,-
3505104,Tomate,1995,-
3505104,Tomate,2014,-
3505104,Trigo (em grão),1995,-
3505104,Trigo (em grão),2014,-
3505104,Triticale (em grão),1995,-
3505104,Triticale (em grão),2014,-
3505203,Abacaxi,1995,-
3505203,Abacaxi,2014,-
3505203,Algodão herbáceo (em caroço),1995,171
3505203,Algodão herbáceo (em caroço),2014,-
3505203,Alho,1995,-
3505203,Alho,2014,-
3505203,Amendoim (em casca),1995,10
3505203,Amendoim (em casca),2014,462
3505203,Arroz (em casca),1995,139
3505203,Arroz (em casca),2014,-
3505203,Aveia (em grão),1995,-
3505203,Aveia (em grão),2014,-
3505203,Batata-doce,1995,-
3505203,Batata-doce,2014,-
3505203,Batata-inglesa,1995,-
3505203,Batata-inglesa,2014,-
3505203,Cana-de-açúcar,1995,7480
3505203,Cana-de-açúcar,2014,67205
3505203,Cebola,1995,-
3505203,Cebola,2014,-
3505203,Centeio (em grão),1995,-
3505203,Centeio (em grão),2014,-
3505203,Cevada (em grão),1995,-
3505203,Cevada (em grão),2014,-
3505203,Ervilha (em grão),1995,-
3505203,Ervilha (em grão),2014,-
3505203,Fava (em grão),1995,-
3505203,Fava (em grão),2014,-
3505203,Feijão (em grão),1995,84
3505203,Feijão (em grão),2014,57
