Municipio,Lavoura permanente,Ano,Valor
3514403,Marmelo,2014,-
3514403,Noz (fruto seco),1995,-
3514403,Noz (fruto seco),2014,-
3514403,Palmito,1995,-
3514403,Palmito,2014,-
3514403,Pera,1995,-
3514403,Pera,2014,-
3514403,Pêssego,1995,-
3514403,Pêssego,2014,-
3514403,Pimenta-do-reino,1995,-
3514403,Pimenta-do-reino,2014,-
3514403,Sisal ou agave (fibra),1995,-
3514403,Sisal ou agave (fibra),2014,-
3514403,Tangerina,1995,133
3514403,Tangerina,2014,-
3514403,Tungue (fruto seco),1995,-
3514403,Tungue (fruto seco),2014,-
3514403,Urucum (semente),1995,14
3514403,Urucum (semente),2014,90
3514403,Uva,1995,22
3514403,Uva,2014,571
3514502,Abacate,1995,1009
3514502,Abacate,2014,845
3514502,Algodão arbóreo (em caroço),1995,-
3514502,Algodão arbóreo (em caroço),2014,-
3514502,Azeitona,1995,-
3514502,Azeitona,2014,-
3514502,Banana (cacho),1995,-
3514502,Banana (cacho),2014,-
3514502,Borracha (látex coagulado),1995,-
3514502,Borracha (látex coagulado),2014,-
3514502,Cacau (em amêndoa),1995,-
3514502,Cacau (em amêndoa),2014,-
3514502,Café (em grão) Total,1995,361
3514502,Café (em grão) Total,2014,904
3514502,Café (em grão) Arábica,1995,-
3514502,Café (em grão) Arábica,2014,904
3514502,Café (em grão) Canephora,1995,-
3514502,Café (em grão) Canephora,2014,-
3514502,Caqui,1995,110
3514502,Caqui,2014,153
3514502,Castanha de caju,1995,-
3514502,Castanha de caju,2014,-
3514502,Chá-da-índia (folha verde),1995,-
3514502,Chá-da-índia (folha verde),2014,-
3514502,Coco-da-baía,1995,-
3514502,Coco-da-baía,2014,-
3514502,Dendê (cacho de coco),1995,-
3514502,Dendê (cacho de coco),2014,-
3514502,Erva-mate (folha verde),1995,-
3514502,Erva-mate (folha verde),2014,-
3514502,Figo,1995,-
3514502,Figo,2014,-
3514502,Goiaba,1995,-
3514502,Goiaba,2014,-
3514502,Guaraná (semente),1995,-
3514502,Guaraná (semente),2014,-
3514502,Laranja,1995,32
3514502,Laranja,2014,1053
3514502,Limão,1995,70
3514502,Limão,2014,29
3514502,Maçã,1995,-
3514502,Maçã,2014,-
3514502,Mamão,1995,-
3514502,Mamão,2014,-
3514502,Manga,1995,-
3514502,Manga,2014,97
3514502,Maracujá,1995,50
3514502,Maracujá,2014,-
3514502,Marmelo,1995,-
3514502,Marmelo,2014,-
3514502,Noz (fruto seco),1995,-
3514502,Noz (fruto seco),2014,-
3514502,Palmito,1995,-
3514502,Palmito,2014,-
3514502,Pera,1995,-
3514502,Pera,2014,-
3514502,Pêssego,1995,-
3514502,Pêssego,2014,-
3514502,Pimenta-do-reino,1995,-
3514502,Pimenta-do-reino,2014,-
3514502,Sisal ou agave (fibra),1995,-
3514502,Sisal ou agave (fibra),2014,-
3514502,Tangerina,1995,374
3514502,Tangerina,2014,583
3514502,Tungue (fruto seco),1995,-
3514502,Tungue (fruto seco),2014,-
3514502,Urucum (semente),1995,-
3514502,Urucum (semente),2014,-
3514502,Uva,1995,-
3514502,Uva,2014,-
3514601,Abacate,1995,-
3514601,Abacate,2014,-
3514601,Algodão arbóreo (em caroço),1995,-
3514601,Algodão arbóreo (em caroço),2014,-
3514601,Azeitona,1995,-
3514601,Azeitona,2014,-
3514601,Banana (cacho),1995,-
3514601,Banana (cacho),2014,-
3514601,Borracha (látex coagulado),1995,-
3514601,Borracha (látex coagulado),2014,-
3514601,Cacau (em amêndoa),1995,-
3514601,Cacau (em amêndoa),2014,-
3514601,Café (em grão) Total,1995,35
3514601,Café (em grão) Total,2014,-
3514601,Café (em grão) Arábica,1995,-
3514601,Café (em grão) Arábica,2014,-
3514601,Café (em grão) Canephora,1995,-
3514601,Café (em grão) Canephora,2014,-
3514601,Caqui,1995,-
3514601,Caqui,2014,-
3514601,Castanha de caju,1995,-
3514601,Castanha de caju,2014,-
3514601,Chá-da-índia (folha verde),1995,-
3514601,Chá-da-índia (folha verde),2014,-
3514601,Coco-da-baía,1995,-
3514601,Coco-da-baía,2014,-
3514601,Dendê (cacho de coco),1995,-
3514601,Dendê (cacho de coco),2014,-
3514601,Erva-mate (folha verde),1995,-
3514601,Erva-mate (folha verde),2014,-
3514601,Figo,1995,-
3514601,Figo,2014,-
3514601,Goiaba,1995,-
3514601,Goiaba,2014,-
3514601,Guaraná (semente),1995,-
3514601,Guaraná (semente),2014,-
3514601,Laranja,1995,-
3514601,Laranja,2014,-
3514601,Limão,1995,-
3514601,Limão,2014,-
3514601,Maçã,1995,-
3514601,Maçã,2014,-
3514601,Mamão,1995,-
3514601,Mamão,2014,-
3514601,Manga,1995,-
3514601,Manga,2014,-
3514601,Maracujá,1995,-
3514601,Maracujá,2014,-
3514601,Marmelo,1995,-
3514601,Marmelo,2014,-
3514601,Noz (fruto seco),1995,-
3514601,Noz (fruto seco),2014,-
3514601,Palmito,1995,-
3514601,Palmito,2014,-
3514601,Pera,1995,-
3514601,Pera,2014,-
3514601,Pêssego,1995,-
3514601,Pêssego,2014,-
3514601,Pimenta-do-reino,1995,-
3514601,Pimenta-do-reino,2014,-
3514601,Sisal ou agave (fibra),1995,-
3514601,Sisal ou agave (fibra),2014,-
3514601,Tangerina,1995,-
3514601,Tangerina,2014,-
3514601,Tungue (fruto seco),1995,-
3514601,Tungue (fruto seco),2014,-
3514601,Urucum (semente),1995,-
3514601,Urucum (semente),2014,-
3514601,Uva,1995,-
3514601,Uva,2014,-
3514700,Abacate,1995,-
3514700,Abacate,2014,40
3514700,Algodão arbóreo (em caroço),1995,-
3514700,Algodão arbóreo (em caroço),2014,-
3514700,Azeitona,1995,-
3514700,Azeitona,2014,-
3514700,Banana (cacho),1995,-
3514700,Banana (cacho),2014,-
3514700,Borracha (látex coagulado),1995,-
3514700,Borracha (látex coagulado),2014,252
3514700,Cacau (em amêndoa),1995,-
3514700,Cacau (em amêndoa),2014,-
3514700,Café (em grão) Total,1995,1178
3514700,Café (em grão) Total,2014,1407
3514700,Café (em grão) Arábica,1995,-
3514700,Café (em grão) Arábica,2014,1407
3514700,Café (em grão) Canephora,1995,-
3514700,Café (em grão) Canephora,2014,-
3514700,Caqui,1995,-
3514700,Caqui,2014,-
3514700,Castanha de caju,1995,-
3514700,Castanha de caju,2014,-
3514700,Chá-da-índia (folha verde),1995,-
3514700,Chá-da-índia (folha verde),2014,-
3514700,Coco-da-baía,1995,-
3514700,Coco-da-baía,2014,-
3514700,Dendê (cacho de coco),1995,-
3514700,Dendê (cacho de coco),2014,-
3514700,Erva-mate (folha verde),1995,-
3514700,Erva-mate (folha verde),2014,-
3514700,Figo,1995,-
3514700,Figo,2014,-
3514700,Goiaba,1995,-
3514700,Goiaba,2014,-
3514700,Guaraná (semente),1995,-
3514700,Guaraná (semente),2014,-
3514700,Laranja,1995,11
3514700,Laranja,2014,18
3514700,Limão,1995,161
3514700,Limão,2014,540
3514700,Maçã,1995,-
3514700,Maçã,2014,-
3514700,Mamão,1995,-
3514700,Mamão,2014,-
3514700,Manga,1995,-
3514700,Manga,2014,-
3514700,Maracujá,1995,-
3514700,Maracujá,2014,10
3514700,Marmelo,1995,-
3514700,Marmelo,2014,-
3514700,Noz (fruto seco),1995,-
3514700,Noz (fruto seco),2014,-
3514700,Palmito,1995,-
3514700,Palmito,2014,-
3514700,Pera,1995,-
3514700,Pera,2014,-
3514700,Pêssego,1995,-
3514700,Pêssego,2014,-
3514700,Pimenta-do-reino,1995,-
3514700,Pimenta-do-reino,2014,-
3514700,Sisal ou agave (fibra),1995,-
3514700,Sisal ou agave (fibra),2014,-
3514700,Tangerina,1995,204
3514700,Tangerina,2014,45
3514700,Tungue (fruto seco),1995,-
3514700,Tungue (fruto seco),2014,-
3514700,Urucum (semente),1995,-
3514700,Urucum (semente),2014,-
3514700,Uva,1995,-
3514700,Uva,2014,-
3514809,Abacate,1995,-
3514809,Abacate,2014,-
3514809,Algodão arbóreo (em caroço),1995,-
3514809,Algodão arbóreo (em caroço),2014,-
3514809,Azeitona,1995,-
3514809,Azeitona,2014,-
3514809,Banana (cacho),1995,1810
3514809,Banana (cacho),2014,54720
3514809,Borracha (látex coagulado),1995,42
3514809,Borracha (látex coagulado),2014,-
3514809,Cacau (em amêndoa),1995,-
3514809,Cacau (em amêndoa),2014,-
3514809,Café (em grão) Total,1995,-
3514809,Café (em grão) Total,2014,-
3514809,Café (em grão) Arábica,1995,-
3514809,Café (em grão) Arábica,2014,-
3514809,Café (em grão) Canephora,1995,-
3514809,Café (em grão) Canephora,2014,-
3514809,Caqui,1995,-
3514809,Caqui,2014,-
3514809,Castanha de caju,1995,-
3514809,Castanha de caju,2014,-
3514809,Chá-da-índia (folha verde),1995,-
3514809,Chá-da-índia (folha verde),2014,-
3514809,Coco-da-baía,1995,-
3514809,Coco-da-baía,2014,-
3514809,Dendê (cacho de coco),1995,-
3514809,Dendê (cacho de coco),2014,-
3514809,Erva-mate (folha verde),1995,-
3514809,Erva-mate (folha verde),2014,-
3514809,Figo,1995,-
3514809,Figo,2014,-
3514809,Goiaba,1995,17
3514809,Goiaba,2014,-
3514809,Guaraná (semente),1995,-
3514809,Guaraná (semente),2014,-
3514809,Laranja,1995,-
3514809,Laranja,2014,-
3514809,Limão,1995,-
3514809,Limão,2014,-
3514809,Maçã,1995,-
3514809,Maçã,2014,-
3514809,Mamão,1995,-
3514809,Mamão,2014,-
3514809,Manga,1995,-
3514809,Manga,2014,-
3514809,Maracujá,1995,310
3514809,Maracujá,2014,173
3514809,Marmelo,1995,-
3514809,Marmelo,2014,-
3514809,Noz (fruto seco),1995,-
3514809,Noz (fruto seco),2014,-
3514809,Palmito,1995,-
3514809,Palmito,2014,6000
3514809,Pera,1995,-
3514809,Pera,2014,-
3514809,Pêssego,1995,-
3514809,Pêssego,2014,-
3514809,Pimenta-do-reino,1995,-
3514809,Pimenta-do-reino,2014,-
3514809,Sisal ou agave (fibra),1995,-
3514809,Sisal ou agave (fibra),2014,-
3514809,Tangerina,1995,328
3514809,Tangerina,2014,-
3514809,Tungue (fruto seco),1995,-
3514809,Tungue (fruto seco),2014,-
3514809,Urucum (semente),1995,-
3514809,Urucum (semente),2014,-
3514809,Uva,1995,-
3514809,Uva,2014,-
3514908,Abacate,1995,-
3514908,Abacate,2014,-
3514908,Algodão arbóreo (em caroço),1995,-
3514908,Algodão arbóreo (em caroço),2014,-
3514908,Azeitona,1995,-
3514908,Azeitona,2014,-
3514908,Banana (cacho),1995,-
3514908,Banana (cacho),2014,-
3514908,Borracha (látex coagulado),1995,-
3514908,Borracha (látex coagulado),2014,-
3514908,Cacau (em amêndoa),1995,-
3514908,Cacau (em amêndoa),2014,-
3514908,Café (em grão) Total,1995,50
3514908,Café (em grão) Total,2014,-
3514908,Café (em grão) Arábica,1995,-
3514908,Café (em grão) Arábica,2014,-
3514908,Café (em grão) Canephora,1995,-
3514908,Café (em grão) Canephora,2014,-
3514908,Caqui,1995,-
3514908,Caqui,2014,76
3514908,Castanha de caju,1995,-
3514908,Castanha de caju,2014,-
3514908,Chá-da-índia (folha verde),1995,-
3514908,Chá-da-índia (folha verde),2014,-
3514908,Coco-da-baía,1995,-
3514908,Coco-da-baía,2014,-
3514908,Dendê (cacho de coco),1995,-
3514908,Dendê (cacho de coco),2014,-
3514908,Erva-mate (folha verde),1995,-
3514908,Erva-mate (folha verde),2014,-
3514908,Figo,1995,-
3514908,Figo,2014,-
3514908,Goiaba,1995,-
3514908,Goiaba,2014,800
3514908,Guaraná (semente),1995,-
3514908,Guaraná (semente),2014,-
3514908,Laranja,1995,-
3514908,Laranja,2014,-
3514908,Limão,1995,-
3514908,Limão,2014,82
3514908,Maçã,1995,-
3514908,Maçã,2014,-
3514908,Mamão,1995,-
3514908,Mamão,2014,-
3514908,Manga,1995,-
3514908,Manga,2014,-
3514908,Maracujá,1995,-
3514908,Maracujá,2014,630
3514908,Marmelo,1995,-
3514908,Marmelo,2014,-
3514908,Noz (fruto seco),1995,-
3514908,Noz (fruto seco),2014,-
3514908,Palmito,1995,-
3514908,Palmito,2014,-
3514908,Pera,1995,-
3514908,Pera,2014,-
3514908,Pêssego,1995,-
3514908,Pêssego,2014,750
3514908,Pimenta-do-reino,1995,-
3514908,Pimenta-do-reino,2014,-
3514908,Sisal ou agave (fibra),1995,-
3514908,Sisal ou agave (fibra),2014,-
3514908,Tangerina,1995,-
3514908,Tangerina,2014,-
3514908,Tungue (fruto seco),1995,-
3514908,Tungue (fruto seco),2014,-
3514908,Urucum (semente),1995,-
3514908,Urucum (semente),2014,-
3514908,Uva,1995,73
3514908,Uva,2014,7920
3514924,Abacate,1995,-
3514924,Abacate,2014,-
3514924,Algodão arbóreo (em caroço),1995,-
3514924,Algodão arbóreo (em caroço),2014,-
3514924,Azeitona,1995,-
3514924,Azeitona,2014,-
3514924,Banana (cacho),1995,-
3514924,Banana (cacho),2014,-
3514924,Borracha (látex coagulado),1995,13
3514924,Borracha (látex coagulado),2014,-
3514924,Cacau (em amêndoa),1995,-
3514924,Cacau (em amêndoa),2014,-
3514924,Café (em grão) Total,1995,4
3514924,Café (em grão) Total,2014,-
3514924,Café (em grão) Arábica,1995,-
3514924,Café (em grão) Arábica,2014,-
3514924,Café (em grão) Canephora,1995,-
3514924,Café (em grão) Canephora,2014,-
3514924,Caqui,1995,-
3514924,Caqui,2014,-
3514924,Castanha de caju,1995,-
3514924,Castanha de caju,2014,-
3514924,Chá-da-índia (folha verde),1995,-
3514924,Chá-da-índia (folha verde),2014,-
3514924,Coco-da-baía,1995,-
3514924,Coco-da-baía,2014,-
3514924,Dendê (cacho de coco),1995,-
3514924,Dendê (cacho de coco),2014,-
3514924,Erva-mate (folha verde),1995,-
3514924,Erva-mate (folha verde),2014,-
3514924,Figo,1995,-
3514924,Figo,2014,-
3514924,Goiaba,1995,10
3514924,Goiaba,2014,144
3514924,Guaraná (semente),1995,-
3514924,Guaraná (semente),2014,-
3514924,Laranja,1995,1320
3514924,Laranja,2014,4716
3514924,Limão,1995,34
3514924,Limão,2014,1893
3514924,Maçã,1995,-
3514924,Maçã,2014,-
3514924,Mamão,1995,-
3514924,Mamão,2014,-
3514924,Manga,1995,40
3514924,Manga,2014,85
3514924,Maracujá,1995,-
3514924,Maracujá,2014,-
3514924,Marmelo,1995,-
3514924,Marmelo,2014,-
3514924,Noz (fruto seco),1995,-
3514924,Noz (fruto seco),2014,-
3514924,Palmito,1995,-
3514924,Palmito,2014,84
3514924,Pera,1995,-
3514924,Pera,2014,-
3514924,Pêssego,1995,-
3514924,Pêssego,2014,-
3514924,Pimenta-do-reino,1995,-
3514924,Pimenta-do-reino,2014,-
3514924,Sisal ou agave (fibra),1995,-
3514924,Sisal ou agave (fibra),2014,-
3514924,Tangerina,1995,3
3514924,Tangerina,2014,246
3514924,Tungue (fruto seco),1995,-
3514924,Tungue (fruto seco),2014,-
3514924,Urucum (semente),1995,-
3514924,Urucum (semente),2014,-
3514924,Uva,1995,-
3514924,Uva,2014,-
3514957,Abacate,1995,-
3514957,Abacate,2014,-
3514957,Algodão arbóreo (em caroço),1995,-
3514957,Algodão arbóreo (em caroço),2014,-
3514957,Azeitona,1995,-
3514957,Azeitona,2014,-
3514957,Banana (cacho),1995,-
3514957,Banana (cacho),2014,259
3514957,Borracha (látex coagulado),1995,30
3514957,Borracha (látex coagulado),2014,160
3514957,Cacau (em amêndoa),1995,-
3514957,Cacau (em amêndoa),2014,-
3514957,Café (em grão) Total,1995,11
3514957,Café (em grão) Total,2014,38
3514957,Café (em grão) Arábica,1995,-
3514957,Café (em grão) Arábica,2014,38
3514957,Café (em grão) Canephora,1995,-
3514957,Café (em grão) Canephora,2014,-
3514957,Caqui,1995,-
3514957,Caqui,2014,-
3514957,Castanha de caju,1995,-
3514957,Castanha de caju,2014,-
3514957,Chá-da-índia (folha verde),1995,-
3514957,Chá-da-índia (folha verde),2014,-
3514957,Coco-da-baía,1995,-
3514957,Coco-da-baía,2014,-
3514957,Dendê (cacho de coco),1995,-
3514957,Dendê (cacho de coco),2014,-
3514957,Erva-mate (folha verde),1995,-
3514957,Erva-mate (folha verde),2014,-
3514957,Figo,1995,-
3514957,Figo,2014,-
3514957,Goiaba,1995,-
3514957,Goiaba,2014,-
3514957,Guaraná (semente),1995,-
3514957,Guaraná (semente),2014,-
3514957,Laranja,1995,3300
3514957,Laranja,2014,4411
3514957,Limão,1995,13
3514957,Limão,2014,98
3514957,Maçã,1995,-
3514957,Maçã,2014,-
3514957,Mamão,1995,-
3514957,Mamão,2014,-
3514957,Manga,1995,-
3514957,Manga,2014,616
3514957,Maracujá,1995,-
3514957,Maracujá,2014,-
3514957,Marmelo,1995,-
3514957,Marmelo,2014,-
3514957,Noz (fruto seco),1995,-
3514957,Noz (fruto seco),2014,-
3514957,Palmito,1995,-
3514957,Palmito,2014,-
3514957,Pera,1995,-
3514957,Pera,2014,-
3514957,Pêssego,1995,-
3514957,Pêssego,2014,-
3514957,Pimenta-do-reino,1995,-
3514957,Pimenta-do-reino,2014,-
3514957,Sisal ou agave (fibra),1995,-
3514957,Sisal ou agave (fibra),2014,-
3514957,Tangerina,1995,-
3514957,Tangerina,2014,630
3514957,Tungue (fruto seco),1995,-
3514957,Tungue (fruto seco),2014,-
3514957,Urucum (semente),1995,-
3514957,Urucum (semente),2014,-
3514957,Uva,1995,7
3514957,Uva,2014,-
3515004,Abacate,1995,-
3515004,Abacate,2014,-
3515004,Algodão arbóreo (em caroço),1995,-
3515004,Algodão arbóreo (em caroço),2014,-
3515004,Azeitona,1995,-
3515004,Azeitona,2014,-
3515004,Banana (cacho),1995,1
3515004,Banana (cacho),2014,-
3515004,Borracha (látex coagulado),1995,-
3515004,Borracha (látex coagulado),2014,-
3515004,Cacau (em amêndoa),1995,-
3515004,Cacau (em amêndoa),2014,-
3515004,Café (em grão) Total,1995,-
3515004,Café (em grão) Total,2014,-
3515004,Café (em grão) Arábica,1995,-
3515004,Café (em grão) Arábica,2014,-
3515004,Café (em grão) Canephora,1995,-
3515004,Café (em grão) Canephora,2014,-
3515004,Caqui,1995,-
3515004,Caqui,2014,-
3515004,Castanha de caju,1995,-
3515004,Castanha de caju,2014,-
3515004,Chá-da-índia (folha verde),1995,-
3515004,Chá-da-índia (folha verde),2014,-
3515004,Coco-da-baía,1995,-
3515004,Coco-da-baía,2014,-
3515004,Dendê (cacho de coco),1995,-
3515004,Dendê (cacho de coco),2014,-
3515004,Erva-mate (folha verde),1995,-
3515004,Erva-mate (folha verde),2014,-
3515004,Figo,1995,-
3515004,Figo,2014,-
3515004,Goiaba,1995,-
3515004,Goiaba,2014,-
3515004,Guaraná (semente),1995,-
3515004,Guaraná (semente),2014,-
3515004,Laranja,1995,6
3515004,Laranja,2014,-
3515004,Limão,1995,2
3515004,Limão,2014,-
3515004,Maçã,1995,-
3515004,Maçã,2014,-
3515004,Mamão,1995,-
3515004,Mamão,2014,-
3515004,Manga,1995,-
3515004,Manga,2014,-
3515004,Maracujá,1995,-
3515004,Maracujá,2014,-
3515004,Marmelo,1995,-
3515004,Marmelo,2014,-
3515004,Noz (fruto seco),1995,-
3515004,Noz (fruto seco),2014,-
3515004,Palmito,1995,-
3515004,Palmito,2014,-
3515004,Pera,1995,-
3515004,Pera,2014,-
3515004,Pêssego,1995,-
3515004,Pêssego,2014,-
3515004,Pimenta-do-reino,1995,-
3515004,Pimenta-do-reino,2014,-
3515004,Sisal ou agave (fibra),1995,-
3515004,Sisal ou agave (fibra),2014,-
3515004,Tangerina,1995,-
3515004,Tangerina,2014,-
3515004,Tungue (fruto seco),1995,-
3515004,Tungue (fruto seco),2014,-
3515004,Urucum (semente),1995,-
3515004,Urucum (semente),2014,-
3515004,Uva,1995,-
3515004,Uva,2014,-
3515103,Abacate,1995,-
3515103,Abacate,2014,-
3515103,Algodão arbóreo (em caroço),1995,-
3515103,Algodão arbóreo (em caroço),2014,-
3515103,Azeitona,1995,-
3515103,Azeitona,2014,-
3515103,Banana (cacho),1995,1
3515103,Banana (cacho),2014,-
3515103,Borracha (látex coagulado),1995,-
3515103,Borracha (látex coagulado),2014,-
3515103,Cacau (em amêndoa),1995,-
3515103,Cacau (em amêndoa),2014,-
3515103,Café (em grão) Total,1995,-
3515103,Café (em grão) Total,2014,-
3515103,Café (em grão) Arábica,1995,-
3515103,Café (em grão) Arábica,2014,-
3515103,Café (em grão) Canephora,1995,-
3515103,Café (em grão) Canephora,2014,-
3515103,Caqui,1995,4
3515103,Caqui,2014,-
3515103,Castanha de caju,1995,-
3515103,Castanha de caju,2014,-
3515103,Chá-da-índia (folha verde),1995,-
3515103,Chá-da-índia (folha verde),2014,-
3515103,Coco-da-baía,1995,-
3515103,Coco-da-baía,2014,-
3515103,Dendê (cacho de coco),1995,-
3515103,Dendê (cacho de coco),2014,-
3515103,Erva-mate (folha verde),1995,-
3515103,Erva-mate (folha verde),2014,-
3515103,Figo,1995,-
3515103,Figo,2014,-
3515103,Goiaba,1995,-
3515103,Goiaba,2014,-
3515103,Guaraná (semente),1995,-
3515103,Guaraná (semente),2014,-
3515103,Laranja,1995,6
3515103,Laranja,2014,-
3515103,Limão,1995,2
3515103,Limão,2014,-
3515103,Maçã,1995,-
3515103,Maçã,2014,-
3515103,Mamão,1995,-
3515103,Mamão,2014,-
3515103,Manga,1995,-
3515103,Manga,2014,-
3515103,Maracujá,1995,-
3515103,Maracujá,2014,-
3515103,Marmelo,1995,-
3515103,Marmelo,2014,-
3515103,Noz (fruto seco),1995,-
3515103,Noz (fruto seco),2014,-
3515103,Palmito,1995,-
3515103,Palmito,2014,-
3515103,Pera,1995,-
3515103,Pera,2014,-
3515103,Pêssego,1995,-
3515103,Pêssego,2014,-
3515103,Pimenta-do-reino,1995,-
3515103,Pimenta-do-reino,2014,-
3515103,Sisal ou agave (fibra),1995,-
3515103,Sisal ou agave (fibra),2014,-
3515103,Tangerina,1995,-
3515103,Tangerina,2014,-
3515103,Tungue (fruto seco),1995,-
3515103,Tungue (fruto seco),2014,-
3515103,Urucum (semente),1995,-
3515103,Urucum (semente),2014,-
3515103,Uva,1995,-
3515103,Uva,2014,-
3515129,Abacate,1995,-
3515129,Abacate,2014,-
3515129,Algodão arbóreo (em caroço),1995,-
3515129,Algodão arbóreo (em caroço),2014,-
3515129,Azeitona,1995,-
3515129,Azeitona,2014,-
3515129,Banana (cacho),1995,-
3515129,Banana (cacho),2014,-
3515129,Borracha (látex coagulado),1995,-
3515129,Borracha (látex coagulado),2014,-
3515129,Cacau (em amêndoa),1995,-
3515129,Cacau (em amêndoa),2014,-
3515129,Café (em grão) Total,1995,-
3515129,Café (em grão) Total,2014,-
3515129,Café (em grão) Arábica,1995,-
3515129,Café (em grão) Arábica,2014,-
3515129,Café (em grão) Canephora,1995,-
3515129,Café (em grão) Canephora,2014,-
3515129,Caqui,1995,-
3515129,Caqui,2014,-
3515129,Castanha de caju,1995,-
3515129,Castanha de caju,2014,-
3515129,Chá-da-índia (folha verde),1995,-
3515129,Chá-da-índia (folha verde),2014,-
3515129,Coco-da-baía,1995,-
3515129,Coco-da-baía,2014,-
3515129,Dendê (cacho de coco),1995,-
3515129,Dendê (cacho de coco),2014,-
3515129,Erva-mate (folha verde),1995,-
3515129,Erva-mate (folha verde),2014,-
3515129,Figo,1995,-
3515129,Figo,2014,-
3515129,Goiaba,1995,-
3515129,Goiaba,2014,-
3515129,Guaraná (semente),1995,-
3515129,Guaraná (semente),2014,-
3515129,Laranja,1995,-
3515129,Laranja,2014,-
